Timestamp,Status,Reason,Nifty_LTP,EMA_5,EMA_13,EMA_Diff,Target_Strike,Active_Symbol,Opt_Current,Opt_Entry,Opt_Exit,Nifty_Entry,Nifty_Exit,Balance,Daily_PnL
10:41:36,SCANNING,WATCH_PE,26016.9,26022.53,26033.02,-10.49,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:41:38,SCANNING,WATCH_PE,26015.9,26022.2,26032.87,-10.68,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:41:42,SCANNING,WATCH_PE,26015.8,26022.16,26032.86,-10.7,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:41:44,SCANNING,WATCH_PE,26015.3,26022.0,26032.79,-10.79,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:41:47,SCANNING,WATCH_PE,26015.1,26021.93,26032.76,-10.83,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:41:50,SCANNING,WATCH_PE,26014.05,26021.58,26032.61,-11.03,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:41:52,SCANNING,WATCH_PE,26015.15,26021.95,26032.77,-10.82,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:41:55,SCANNING,WATCH_PE,26014.55,26021.75,26032.68,-10.94,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:41:57,SCANNING,WATCH_PE,26014.55,26021.75,26032.68,-10.94,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:41:59,SCANNING,WATCH_PE,26014.55,26021.75,26032.68,-10.94,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:02,SCANNING,WATCH_PE,26013.25,26021.31,26032.5,-11.18,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:05,SCANNING,WATCH_PE,26014.55,26021.75,26032.68,-10.94,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:08,SCANNING,WATCH_PE,26014.05,26021.58,26032.61,-11.03,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:10,SCANNING,WATCH_PE,26013.15,26021.28,26032.48,-11.2,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:13,SCANNING,WATCH_PE,26012.25,26020.98,26032.35,-11.37,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:17,SCANNING,WATCH_PE,26011.2,26020.63,26032.2,-11.57,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:19,SCANNING,WATCH_PE,26010.25,26020.31,26032.07,-11.76,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:22,SCANNING,WATCH_PE,26010.6,26020.43,26032.12,-11.69,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:25,SCANNING,WATCH_PE,26011.6,26020.76,26032.26,-11.5,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
10:42:27,SCANNING,WATCH_PE,26011.55,26020.75,26032.25,-11.51,26000,NSE-NIFTY-30Jan25-26000-PE,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
