Timestamp,Strategy,Timeframe,Spot,RSI,VWAP,ATM_Strike,PCR,Signal,PnL,Reason
09:48:58,Order_Flow,2minute,25567.55,40,25975.12,25550,0.5983704462512037,SCANNING,0.0,
09:49:05,Order_Flow,2minute,25575.75,43,25974.78,25600,0.5983704462512037,SCANNING,0.0,
09:53:23,Order_Flow,2minute,25577.75,44,25971.91,25600,0.6223729698184577,SCANNING,0.0,
09:53:35,Order_Flow,2minute,25576.05,43,25971.88,25600,0.6223729698184577,SCANNING,0.0,
09:53:45,Order_Flow,2minute,25582.4,45,25971.86,25600,0.6223729698184577,SCANNING,0.0,
09:53:57,Order_Flow,2minute,25579.75,44,25971.83,25600,0.6223729698184577,SCANNING,0.0,
09:54:08,Order_Flow,2minute,25591.4,47,25971.62,25600,0.6223729698184577,SCANNING,0.0,
09:54:21,Order_Flow,2minute,25593.55,48,25971.55,25600,0.6223729698184577,SCANNING,0.0,
10:02:23,Order_Flow,2minute,25567.5,42,25967.91,25550,0.6277066281781556,SCANNING,0.0,
10:02:36,Order_Flow,2minute,25566.9,42,25967.89,25550,0.6277067552086084,SCANNING,0.0,
10:02:46,Order_Flow,2minute,25562.75,41,25967.87,25550,0.6277070092696683,SCANNING,0.0,
10:02:59,Order_Flow,2minute,25563.55,41,25967.86,25550,0.6277287839501725,SCANNING,0.0,
10:03:09,Order_Flow,2minute,25569.0,42,25967.72,25550,0.6277287839501725,SCANNING,0.0,
10:03:20,Order_Flow,2minute,25568.05,42,25967.72,25550,0.6277283791911782,SCANNING,0.0,
10:03:31,Order_Flow,2minute,25569.95,43,25967.71,25550,0.6277207569225091,SCANNING,0.0,
10:03:42,Order_Flow,2minute,25568.5,42,25967.7,25550,0.6277207569225091,SCANNING,0.0,
10:04:09,Order_Flow,2minute,25579.25,46,25967.4,25600,0.6277226624723223,SCANNING,0.0,
10:04:19,Order_Flow,2minute,25585.15,48,25967.36,25600,0.627721010995149,SCANNING,0.0,
10:04:27,Order_Flow,2minute,25586.8,48,25967.35,25600,0.6264334835147753,SCANNING,0.0,
10:04:36,Order_Flow,2minute,25585.75,48,25967.33,25600,0.6265584778279664,SCANNING,0.0,
10:12:48,Order_Flow,2minute,25566.5,42,25964.48,25550,0.6445247289233482,SCANNING,0.0,
10:12:58,Order_Flow,2minute,25568.35,43,25964.47,25550,0.6445269495738233,SCANNING,0.0,
10:13:08,Order_Flow,2minute,25566.05,42,25964.21,25550,0.6445269495738233,SCANNING,0.0,
10:13:19,Order_Flow,2minute,25569.3,43,25964.21,25550,0.6445269495738233,SCANNING,0.0,
10:13:29,Order_Flow,2minute,25567.4,42,25964.18,25550,0.6427737903388118,SCANNING,0.0,
10:14:09,Order_Flow,2minute,25562.75,41,25963.77,25550,0.6421220819635398,SCANNING,0.0,
10:14:19,Order_Flow,2minute,25561.0,40,25963.68,25550,0.6421220819635398,SCANNING,0.0,
10:14:27,Order_Flow,2minute,25558.1,39,25963.67,25550,0.6421201358882216,SCANNING,0.0,
10:14:35,Order_Flow,2minute,25562.85,41,25963.63,25550,0.642119933841978,SCANNING,0.0,
10:14:43,Order_Flow,2minute,25559.8,40,25963.63,25550,0.6421198041040836,SCANNING,0.0,
10:14:51,Order_Flow,2minute,25559.15,40,25963.61,25550,0.6422389255614642,SCANNING,0.0,
10:15:01,Order_Flow,2minute,25557.75,39,25963.6,25550,0.6422389255614642,SCANNING,0.0,
10:15:11,Order_Flow,2minute,25557.15,39,25962.55,25550,0.642239963851212,SCANNING,0.0,
10:15:21,Order_Flow,2minute,25554.25,38,25962.51,25550,0.642239963851212,SCANNING,0.0,
10:15:30,Order_Flow,2minute,25561.95,41,25962.47,25550,0.642239963851212,SCANNING,0.0,
10:15:40,Order_Flow,2minute,25561.2,40,25962.47,25550,0.6422393149197263,SCANNING,0.0,
10:15:50,Order_Flow,2minute,25559.4,40,25962.42,25550,0.6422393149197263,SCANNING,0.0,
10:16:00,Order_Flow,2minute,25556.65,39,25962.41,25550,0.6422393149197263,SCANNING,0.0,
10:16:10,Order_Flow,2minute,25556.8,39,25961.84,25550,0.6422393149197263,SCANNING,0.0,
10:16:21,Order_Flow,2minute,25556.3,39,25961.83,25550,0.6422393149197263,SCANNING,0.0,
10:16:31,Order_Flow,2minute,25551.0,37,25961.61,25550,0.633514830971846,SCANNING,0.0,
10:16:41,Order_Flow,2minute,25547.45,36,25961.4,25550,0.6327678773129196,SCANNING,0.0,
10:16:52,Order_Flow,2minute,25547.8,37,25961.35,25550,0.632802855208713,SCANNING,0.0,
10:17:02,Order_Flow,2minute,25550.6,37,25961.34,25550,0.6327913143443099,SCANNING,0.0,
10:17:12,Order_Flow,2minute,25555.5,39,25960.81,25550,0.6327922014847429,SCANNING,0.0,
10:20:24,Order_Flow,2minute,25575.95,47,25959.55,25600,0.6326219576332124,SCANNING,0.0,
10:20:33,Order_Flow,2minute,25580.15,48,25959.51,25600,0.6326724069356897,SCANNING,0.0,
10:20:44,Order_Flow,2minute,25585.35,50,25959.5,25600,0.6326724069356897,SCANNING,0.0,
10:20:54,Order_Flow,2minute,25584.9,50,25959.49,25600,0.6326724069356897,SCANNING,0.0,
10:21:24,Order_Flow,2minute,25576.85,47,25959.28,25600,0.6326720062001798,SCANNING,0.0,
10:21:48,Order_Flow,2minute,25582.7,49,25959.26,25600,0.6326226524570562,SCANNING,0.0,
10:22:04,Order_Flow,2minute,25585.2,50,nan,25600,0.6326216506891362,SCANNING,0.0,
10:22:10,Order_Flow,2minute,25584.55,50,25959.06,25600,0.6326216506891362,SCANNING,0.0,
10:22:19,Order_Flow,2minute,25580.85,49,25959.05,25600,0.6326216506891362,SCANNING,0.0,
10:22:28,Order_Flow,2minute,25582.15,49,25959.05,25600,0.6389377772944018,SCANNING,0.0,
10:22:37,Order_Flow,2minute,25585.4,50,25959.05,25600,0.6441623163034171,SCANNING,0.0,
10:22:46,Order_Flow,2minute,25588.6,52,25958.99,25600,0.6441980009920227,SCANNING,0.0,
10:24:06,Order_Flow,2minute,25583.75,50,nan,25600,0.6441655408549324,SCANNING,0.0,
10:24:17,Order_Flow,2minute,25584.85,50,25958.49,25600,0.6441655408549324,SCANNING,0.0,
10:24:27,Order_Flow,2minute,25579.4,48,25958.47,25600,0.6441655408549324,SCANNING,0.0,
10:24:51,Order_Flow,2minute,25583.95,50,25958.45,25600,0.6441655408549324,SCANNING,0.0,
10:25:06,Order_Flow,2minute,25584.8,50,25958.45,25600,0.6441655408549324,SCANNING,0.0,
10:25:52,Order_Flow,2minute,25576.45,47,25958.26,25600,0.6534718739836551,SCANNING,0.0,
10:26:07,Order_Flow,2minute,25573.7,46,25958.14,25550,0.6534477634775699,SCANNING,0.0,
10:26:13,Order_Flow,2minute,25571.95,45,25958.13,25550,0.6534477634775699,SCANNING,0.0,
10:26:20,Order_Flow,2minute,25572.45,45,25958.12,25550,0.6534472400451782,SCANNING,0.0,
10:26:28,Order_Flow,2minute,25575.3,47,25958.12,25600,0.653448041076907,SCANNING,0.0,
10:26:38,Order_Flow,2minute,25574.4,46,25958.11,25550,0.6534268137360921,SCANNING,0.0,
10:26:48,Order_Flow,2minute,25574.8,46,25958.1,25550,0.6534268137360921,SCANNING,0.0,
10:26:59,Order_Flow,2minute,25581.5,49,25958.09,25600,0.6534252116726343,SCANNING,0.0,
10:29:46,Order_Flow,2minute,25588.9,51,25956.96,25600,0.6575117120123296,SCANNING,0.0,
10:29:58,Order_Flow,2minute,25585.75,50,25956.94,25600,0.6575117120123296,SCANNING,0.0,
10:30:13,Order_Flow,2minute,25583.7,50,25956.72,25600,0.657512369693855,SCANNING,0.0,
10:30:26,Order_Flow,2minute,25592.95,53,25956.67,25600,0.6575121696422016,SCANNING,0.0,
